784979798	ucdt	Nanite Systems Banner
785112067	ucdt	Tigerator Bundle Grant Items
785163844	ucdt	Spotted a hostile fighter.
785179174	ucdt	NC - MAX - Flak Burster - V2 Description
785188492	ucdt	M12 Kobalt: オーラクシアムメダル
785312867	ucdt	"Fortune Favors Balance"<br><br>Machines, mercenaries, or our eventual robot overlords? The NS Operatives are the freelance military arm of Nanite Systems, the same company that manufactures and markets many of your favorite weapons of war. Each frame is controlled by one of their certified operatives, each rigorously trained to remotely pilot the latest in mass-produced military dominance.<br><br>Infantry Weapon Signature:<br><ul><li>Reduced damage falloff</li></ul><br>Exclusive Vehicles:<br><ul><li>Chimera</li><li>Dervish</li><li>Javelin</li></ul>
785369106	ucdt	Vibration Enable
785373986	ucdt	Urban Forest
785536915	ucdt	Apply the single use Desert Scrub v2 camo pattern to your vehicle. TR use only. Single use camo can only be applied to one loadout one time and must be used on this character.
785681421	ucdt	Angler
785744139	ucdt	TRAC-5 S: 銅メダル
785891929	ucdt	より良く狙う為に武器のサイトを使いましょう。動く速さを代償に精度を向上させます。
4体のダミーを倒してみましょう。
785952969	ugdt	Dark Chocolate Camo
786159878	ucdt	Centauri Engineer Armor
786285060	ucdt	GameStop Rifle placeholder description
786348293	ucdt	あなたのサンダラーをこのカスタムされたluggage rackでスタイルを整えます。この装飾はすべての帝国で使用可能。
786427563	ucdt	Get going!
786429523	ucdt	Xiphos: 金メダル
786916704	ucdt	Welcome back, soldier. You're now onboard Sanctuary, a space station orbiting Auraxis. This is neutral territory operated by the Nanite Systems corporation.
786954228	ucdt	Equip the NE-11 PML
787147701	ucdt	未所有
787232562	ucdt	Reach Archivist Dolan
787283261	ucdt	アクティブにすると、5秒かけて乗物を25%修復します。乗物に火災が発生したときに動作した場合、直ちに消火します。55秒に1回使用できます。
787478080	ucdt	ボルスター ボンバードメントシールド 1
787596363	ugdt	Chrome Prowler Hood Ornament
787658415	ucdt	Damage from impacts striking the sides of the Magrider are reduced by an additional 10%.
787746131	ucdt	あなたの乗物にデカールを適用します。NCのみ使用可能。
787932821	ucdt	DMR-99: 銅メダル
787977848	ucdt	同盟国と連携し、あなたの寿命を延ばしましょう!
787985751	ucdt	ストーカークローキング 1
788002988	ucdt	武器をリロードする時間を1秒短縮します。
788107665	ucdt	UBR-150 Sea Lion: Gold Medal
788199555	ucdt	Suppressor
788319678	ucdt	Vehicles for sale
788404651	ucdt	コーディネーション
788500380	ucdt	ライトアサルトで敵をキルする。
788504301	ucdt	Laser Shark Armor Decal
788504754	ucdt	武器の最大弾薬容量を42発増加させます。
788521562	ugdt	Seraphim HLX
788669130	ucdt	Harasser Gold Shovel Head Bumper
788672016	ucdt	This is the first chapter of our test campaign.
788715209	ucdt	TR-LA002 Standard Helmet
788764500	ugdt	コールドハート
788831789	ucdt	<font color="#ACE1E5"><u>使用方法</u></font><br>マップスクリーンから施設を右クリックして、モジュールをインストールします。<br><br><font color="#ACE1E5"><u>説明</u></font><br>施設にあるファランクスタレットは時間経過とともに自動的にダメージを修復します。<font color="#CC200D"><br><br>各クラフトはモジュールを5つずつ生産します。<br><br>20分継続。モジュールを追加することで20分ずつ追加、最大60分まで延長できます。</font>
788917460	ugdt	Advanced Vehicle Access
788967398	ucdt	Carbonation Vehicle Camo
789101245	ucdt	VEX BioLogics
789283016	ucdt	フィルターがありません...
789529660	ucdt	<font color="#00FFAA">Field Officer Knightly:</font> We're at a strategic disadvantage until we fully understand what's happening to Esamir. To that end, the Brass has send along several new missions.
789535504	ugdt	NC コンバットメディック
789601213	ucdt	Headlights
789633851	ugdt	Legacy - Safe Landing 2
789643746	ucdt	Capture Console
789671155	ucdt	Charge 3
789690451	ucdt	次のランク: 5秒ごとに6.4%修復します。
789777978	ucdt	VS Assault Decal Bundle
789952125	ugdt	Gauss Rifle Burst
789958491	ucdt	C-4: 銀メダル
789997384	ucdt	MAX以外のすべてのクラスで着用可能。VSのみ使用可能。
790047083	ugdt	NS Icebreaker
790307696	ucdt	武器の最大弾薬容量を50発増加させます。
790343899	ugdt	Incline Armor Camo
790431279	ucdt	H-V45 AE
790480380	ucdt	Seek and destroy pumpkins on Indar
790527801	ucdt	Shredder: 金メダル
790576748	ucdt	Holo Sight
790603379	ucdt	An imposing set of horns for a helmet.
790693895	ucdt	[%s]を押してデータをアップロード
790722064	ugdt	Oppressor Helmet
790758578	ugdt	Auraximas Green (Mosquito)
790817809	ucdt	MAX Protos Helmet
790852082	ugdt	ジャベリン
790933163	ucdt	NC: Heavy Pistol Decal
791174308	ucdt	Maverick 1 Decal
791219194	ucdt	Ammo Dispenser
791371962	ucdt	Gorilla Warfare Armor Decal
791713347	ucdt	[*guildTag*] [*title*] [*fullName*]
791721004	ucdt	Claw: 銅メダル
791823252	ucdt	Offside Camo
792077430	ucdt	<font color="#7FF4FF">+45%</font> Nanites
792158930	ucdt	Valkyrie Horn 04
792222739	ucdt	プロウラー P525 Marauder [ガンナー]
792651222	ugdt	Saurva
792699332	ucdt	GO TO TUTORIAL
792816920	ugdt	M40 Fury-H
792826577	ucdt	Capture Nexus within the time limit
792827318	ucdt	Rail Vehicle Camo
792849611	ucdt	Lumifiber Trim
793022243	ucdt	Matchmaker: Jewelry
793083574	ucdt	100 サートポイント
793273151	ucdt	Single Use Amerish Grassland Armor Camo
793331282	ucdt	このバンドルには、大きな割引でSigma NC Helmetを各種取り揃えたものが含まれています!
793338444	ucdt	<font color="#00FFAA">Praetor Umatherin:</font> Enlightened One, I do not need to tell you how important this mission is. If the relic is truly of Vanu origin then we must claim it. Proceed to the marked Containment Site. I will brief you once you are there.
793349223	ucdt	Make Reaver hover better
793426003	ucdt	ANT NS-B Horn
793865733	ucdt	Pulsed Particle Accelerator
794018290	ucdt	ラリーポイント - オレンジ
794105701	ucdt	Amplite
794123706	ucdt	ASP-30 Grounder
794129729	ucdt	SABR-13: オーラクシアムメダル
794132818	ucdt	While cloaked the infiltrator can sprint faster, but will take 90% more damage
794141742	ucdt	Galaxy TR Logo Glass Decal
794196478	ugdt	Dominion Helmet
794214149	ucdt	NS-W Survivor: 銅メダル
794307809	ucdt	Increases the yaw rate of the Mosquito by 8 degrees/second.
794479768	ucdt	[*faction*]がTapp Waystationを制圧した。
794532362	ucdt	この輝くアンテナボールであなたのフラッシュをカスタマイズします。VSのみ使用可能。
794613225	ucdt	アンビエントオクルージョンは、よりリアルなライティングをローカルオブジェクトに追加しますが、パフォーマンスを低下させる可能性があります。
794747795	ucdt	地雷系統でないもので、あなたが所有している15m以内の設置物に10%のダメージ耐性を与え、設置されたMANAタレットに乗っている間は、エンジニアも同じ耐性を与えられます。<font color="#dc9c36">エンジニアのみ使用可。</font>
794763316	ucdt	Applies a Sabertooth decal to your armor. All factions can use this gear.
794773275	ugdt	BEC Ammunition (Thumper)
794898772	ucdt	Apply the single use Pine Forest camo pattern to your vehicle. NC use only. Single use camo can only be applied to one loadout one time and must be used on this character.
795015413	ucdt	Penguin Platoon Vehicle Decal
795275983	ugdt	Wasp Chassis
795304074	ucdt	TS6 Wolf: 銅メダル
795915566	ucdt	v0.0.6
795962051	ucdt	NSX Yumi: オーラクシアムメダル
796128636	ucdt	Stealth 1
796252034	ucdt	M12 Kobalt: オーラクシアムメダル
796265354	ucdt	Scrapped 'em.
796301694	ucdt	Wyrdwood Caubeen
796553448	ucdt	Serenity Valley Armor Decal
796555966	ucdt	Vanu Pumpkin Hood Ornamentを追加してあなたの地上車両をカスタマイズします。VSのみ使用可能。
796633957	ugdt	オーバードライブ 2
796869583	ucdt	Where the vehicles may roam
797172092	ucdt	Complete Carbine Expert
797173525	ucdt	ハイブ
797192658	ucdt	Grenade Bandolier has been removed from your Heavy Assault and its cert cost refunded.
797249133	ucdt	FAC.GateShield.NoParent
797253694	ucdt	VS - Auto-Pistol - Mid - V1 Description(Delete Me -BB)
797464795	ucdt	Scythe Chrome Glass Decal
797516341	ugdt	v0.4.2
797526708	ugdt	Helmet Upgrade 03
797602827	ucdt	Claim Expeditions
797685304	ucdt	Renders nearby structures nearly indestructible by quickly repairing large amounts of health. Requires a nearby Silo to power the module.
797766204	ucdt	Flash Chaingun: 銀メダル
797824389	ucdt	ハラッサー M60-G Bulldog [メイン]
798045645	ucdt	武器の最大弾薬容量を12発増加させます。
798070051	ucdt	Since the Warpgate exploded in northeastern Esamir, we have repositioned one of our recon satellites to get a better scope of the damage. While satellite scans are receiving interference from the wayward energy, our analysts have spotted a number of hostile ANTs entering the perimeter of The Shattered Warpgate. We must prevent our enemies from establishing a foothold in the area, so travel to The Shattered Warpgate region and destroy their construction sites.
798221028	ucdt	Reach Out and Touch Someone
798312894	ucdt	M60-G Bulldog: 金メダル
798421968	ugdt	VE-H Maw
798825957	ugdt	Scythe Purple Lumifiber Luna
799048623	ucdt	インフィルトレーター
799144158	ucdt	Comm. Sgt. Major 1
799199566	ucdt	Adds an additional 5% performance to the Afterburners.
799205004	ucdt	Cannot look for more members at this time.
799216402	ugdt	スクラッパーコンバットシャーシー 1
799268807	ucdt	The New Conglomerate has taken Allatum!
799380754	ucdt	武器をリロードする時間を0.8秒短縮します。
799392540	ucdt	ターボ
799433820	ugdt	サバイバリスト 3
799479151	ucdt	Burness' Playground
799577293	ucdt	Gravwell Tire Trails
799649523	ucdt	Foundation Vehicle Decal
799817446	ugdt	イジェクションシステム
799853165	ucdt	VE-C Horizon - Fully Loaded Bundle
799916860	ucdt	Reduces the timer for acquiring MAX armor by 150 seconds.
799921956	ucdt	Ymir Comm. Array
800323900	ugdt	GM Weapon: Mosquito Shooter
800534041	ucdt	The Harasser is a fast buggy with room for two extra passengers. It is ideal for small squad transportation and skirmishing.
800576956	ugdt	Indesert Camo
800673760	ucdt	Attaches a 12x optical zoom to your weapon.
800699370	ucdt	蘇生されると、あなたは3秒間クロークします。発砲すると、この効果は消失します。
800756988	ucdt	Hayd Skydock
800803872	ucdt	5 Years of Enlightenment Vehicle Decal
800884156	ucdt	MANA対人タレット: 金メダル
800920078	ucdn	
800931197	ugdt	Sunderer Holiday Song Horn
800975817	ucdt	マップレイアウト - 出撃パネル
801036985	ucdt	Rocky Tundra
801052871	ucdt	スナイパーライフル
801156927	ucdt	Static Arctic Weapon Camo
801163471	ucdt	Mauler S6: 銅メダル
801190966	ucdt	武器の最大弾薬容量を4発増加させます。
801229954	ucdt	U-ARX Dirac Silver Medal
801316826	ucdt	武器をリロードする時間を8.5%短縮します。
801353489	ucdt	Transport Mode 5
801406820	ucdt	Diamondback Camo
801504770	ugdt	Flash Molly Malone Horn
801684909	ugdt	M77-B
801747941	ucdt	Caesar's Spirit Vehicle Decal
801758832	ucdt	Main Server 2
801807777	ucdn	
801808848	ugdt	TAAP-20
801936735	ugdt	Scythe Lumifiber-SE Trim
801944204	ucdt	Jacks Color Camo
802123533	ucdt	Meteor: 銀メダル
802128099	ucdt	Scrambler Amount
802211831	ugdt	レジストシールド 1
802632372	ugdt	Splatter Camo
802664866	ucdt	NS-60 Flamethrower: 銅メダル
802673094	ucdt	Infiltrator Composite Armor
802763959	ucdt	Solid Metallic Purple Camo
802946772	ucdt	Memecal HA Armor Decal
803267563	ucdt	CT-150 "Fafnir" Cyclops Copper Medal
803472756	ucdt	Apply the Zebra camo pattern to your weapon. VS use only.
803498341	ucdt	Soft Served Vehicle Decal
803559304	ucdt	Charge
803567974	ucdt	Serviceman 2 Decal
804016999	ucdt	Thank you for participating in the PlanetSide 2 Beta.
804073025	ucdt	Cloaks the infiltrator, increases sprint speed, and reduces falling damage. <font color="#dc9c36">Expires at the end of the Campaign.</font>
804089283	ucdt	グラフィックス
804266774	ucdt	Radar Scrambler Cooldown IV
804305894	ucdt	Competitive
804505362	ucdt	チャーリー
804728252	ucdt	Enforcer Decal
804823551	ugdt	South Korea Armor Decal
804903693	ugdt	Crosshatched Armor Camo
805021132	ucdt	Cannot calldown Flash beyond 100 meters.
805029444	ucdt	Comet VM2: 金メダル
805041065	ucdt	Apply the single use Amerish Leaf camo pattern to your weapon. VS use only. Single use camo can only be applied to one loadout one time and must be used on this character.
805119368	ucdt	Drudge Helmet
805144475	ucdt	NS-10 Burster: 銅メダル
805146678	ucdt	大陸支配率
805248843	ucdt	NS-7G PDW: 銀メダル
805258244	ucdt	The bolt-action Kashmir Sniper Rifle has the fastest bolt time of all Terran Republic sniper rifles.
805263163	ugdt	リジェネレーション 2
805281053	ucdt	TR Beret
805302765	ucdt	It's regulating something. Probably something important.  NC use only.
805329501	ucdt	あなたのアーマーにデカールを適用します。TRのみ使用可能。
805386485	ucdt	装填されている弾薬の上限を25発増加させます。
805479223	ucdt	タンクマインからのダメージを60%軽減します。
805587265	ucdt	レーサーハイスピードシャーシー 3
805600158	ucdt	Earned by the 2nd consecutive month of membership or by upgrading your membership plan
805671175	ucdt	MSW Rampage: 銀メダル
805736067	ucdt	ビークルアモディスペンサー 4
805744612	ucdt	Warden
805843532	ucdt	ライト航空機ターミナル
805864626	ucdt	Title: Outfit Loyalist
805905586	ucdt	Overheat Intake
805951306	ucdt	Nanite Systems Vehicle Arsenal
806014074	ucdt	敵の設置物を破壊、もしくは不能にしたり、敵歩兵のシールドをリセットしたり、HUDを妨害することができる、壁を貫通できるパルス波を放ちます。<font color="#dc9c36"><br><br>3秒で起爆します。</font>
806018221	ucdt	Falcon Mk. X Helmet
806031184	ucdt	歩兵だけが脅威ではないぞ。外の世界には兵器の標的も存在する。
806067745	ucdt	グローバルレンダー距離
806162958	ucdt	NC Infiltrator Armor
806206081	ucdt	このアーマーはTRライトアサルトトルーパーのみ着用できます。
806258658	ucdt	Reminescent of old-world deringer designs, this modified Underboss fires two rounds at once.
806296362	ucdt	100メートル以内の同盟国の乗物に弾薬を補給します。自身のギャラクシーには影響しません。
806341798	ugdt	Sakura Camo
806350752	ucdt	Thank Nanites!
806399785	ucdt	Detection Master
806629327	ucdt	装填されている弾薬の上限を6発増加させます。
806682546	ucdt	MANA対人タレット: オーラクシアムメダル
806704413	ugdt	Lasher X2-P
806763586	ucdt	Single Use Indar Canyons v1 Weapon Camo
806767798	ucdt	Flesh Material Platform
806844467	ugdt	XMG-100
807073668	ugdt	Scythe Holiday Elf Horn
807073917	ucdt	The eggheads at the science lab are still working on the data you got about those glowing plants. The Brass wants to send you back into the field before then though.
807174741	ucdt	Auraximas: Nalla
807183013	ugdt	Exit Vehicle Decal
807233708	ucdt	Mosquito Havoc Rocket Pods
807247175	ucdt	Supernova FPC
807278286	ugdt	Flash Havoc Plating
807385984	ugdt	Carbonation
807674588	ucdt	Failed to change the platoon leader.
807706473	ucdt	Biolab Capture
807926811	ugdt	Harasser Soft Top
808006887	ucdt	Decreases the stationary fall rate of the Reaver by 4 KPH.
808013333	ucdt	Galaxy Braking Force - Level 1
808084876	ucdt	S12 Renegade [メイン]
808085316	ucdt	CS Gift: XP Boost - 1 Day
808129045	ucdt	M8 Pounder SKEP: 銀メダル
808194982	ucdt	The Vortek Rotary is a high damage, close range cannon that shreds enemy fighters with ease. NC use only.
808315772	ucdt	Blending the latest advancements in armoring technology with the smithing flair and filigree of the heroic epics of old, this armor serves as both protection and inspirational art. This armor can only be used by TR Light Assault.
808368363	ucdt	N30 Trawler-A: Copper Medal
808435969	ucdt	ホーン
808483453	ugdt	Data Accesss Terminal
808528564	ugdt	ストーカークローキング 1
808536839	ucdt	Relax and enjoy a discount on all Infantry Gear.
808596689	ucdt	Active Camo Detection 3 Description (11541) (DNT)
808707195	ugdt	TR Comrade Voice Pack
808868008	ucdt	Turret Control Unit
809087228	ucdt	プロキシミティレーダー 2
809115700	ucdt	Sprint
809254248	ucdt	ブラックマーケット
809321080	ucdt	収穫ツール
809413539	ucdt	M20 Drake: 銀メダル
809464021	ucdt	Highest
809527153	ugdt	Dervish Cupid Contrails
809707415	ucdt	次のランク: 5秒ごとに4%修復します。
809839717	ugdt	Solid Red Camo
809967921	ucdt	The Mach-10 scope was designed by the Vanu Sovereignty's internal AdvMat labs. It possesses 10x magnification and mil-dot sighting inside of its circular housing.<br><br><font color="#dc9c36">Hold Sprint to steady aim.</font>
810039192	ucdt	Harbinger of Boom - Explosives
810055740	ucdt	v0.5.2
810255835	ucdt	Record Breaker
810346618	ucdt	Unlock mobility boosting Certifications for the Corsair's performance slot. Performance slot items can be equipped on the loadout screen.
810434621	ucdt	契約者
810579109	ugdt	Hubcaps 029 (DNT)
810796193	ucdt	VHO Reflex (2x) - Vanu
810922360	ucdt	<font color="#00FFAA">Praetor Umatherin:</font> The researchers would have been able to use this vehicle bay during an emergency. If the system had more power then we may be able to determine their destination from the last entered coordinates.
810981903	ucdt	ANT Wolfpack Horn
811083777	ucdt	NC Light Assault Shield 2 description
811102431	ucdt	離して発射
811116697	ucdt	DONE >
811169151	ucdt	Cockpit: Hearts Decal
811304190	ucdt	ファランクス スポットボーナス
811452737	ucdt	Gold Magrider Hood Ornament
811500097	ucdt	アドバンスドシールドキャパシタ 4
811743529	ucdt	Hvar Tech Plantを制圧。
811776360	ucdt	Lower Catwalks
811848707	ucdt	敵の動きを検知して起爆し、範囲内の兵士の目を一時的に見えなくし、耳を聞こえなくし、命中率を低下させます。
811858762	ucdt	ヘビーアサルト: ユーティリティスロット
811876302	ugdt	Abstract Weapon Camo
811928347	ucdt	V26 Maelstrom Turbo Laser: オーラクシアムメダル
811980538	ucdt	AV Mine Detonates, dealing heavy damage
811988979	ucdt	アモキャパシティー 9
812272897	ucdt	武器の最大弾薬容量を11発増加させます。
812356466	ugdt	Liberator Aquila Cockpit
812384970	ucdt	武器の最大弾薬容量を11発増加させます。
812689215	ucdt	Amidst the sprawling battlefields, the insidious sprouting of the SpacePumpkin swarms sow chaos throughout Auraxis! <br><br><ui><li>The <font size="28" color="#ACE1E5">Halloween Event</font> is in full swing, with some new goodies to see and do.</li><li>A new <font size="28" color="#ACE1E5">Seasonal Directive</font> is available and ends with a truly "Terrifying" reward!</li><li>Find and destroy <font size="28" color="#ACE1E5">SpacePumpkins</font> and the rare <font size="28" color="#ACE1E5">Galact-O-Lanterns</font> on each continent, but beware, something larger and far more dangerous lurks.</li><li><font size="28" color="#ACE1E5">The Depot</font> is filled with limited-time <font size="28" color="#ACE1E5">camos, weapons, </font>and <font size="28" color="#ACE1E5">cosmetics</font>.</li></ui>
812733441	ucdt	MAST
812734413	ucdt	Reduces cooldown time to 45 seconds and increases duration to 11.25 seconds.
812756569	ucdt	Liberty Arsenal's foray into scout rifles was the LA55 Ranger. It features a high capacity magazine for sustained long range fire.
812798819	ucdt	アクティブにすると、5秒かけて乗物を25%修復します。乗物に火災が発生したときに動作した場合、直ちに消火します。45秒に1回使用できます。
812891919	ucdt	車両のリストからフラッシュを選択し、スポーンボタンをクリックして召喚してみろ。
813024859	ucdt	Single Use African Forest Camo
813076108	ugdt	Emergency Surfacebreaker 2
813256471	ucdt	ターン、ロール、敏捷性を改良します。
813298857	ucdt	A developer's natural habitat the game studio! Support PS2 with Membership and keep Devs in a studio where they belong.
813401468	ucdt	Single Use Indar Rock Armor Camo
813591614	ucdt	ヒール経験値またはシールド修復経験値を得る。
813666224	ucdt	フラックアーマー 2
813837847	ucdt	ヴァルキリー: ユーティリティスロット
813896502	ucdt	Applies a Crystal Camo 02 camo pattern to your character. TR use only.
814009471	ucdt	Liberator Ghostly Shriek Horn
814030547	ucdt	Infantry Equipment
814161346	ucdt	Grey Armor Camo
814198489	ucdt	TR Mosquito Pro Bundle
814230516	ugdt	サバイバリスト 2
814249535	ucdt	レーサーハイスピードシャーシー 3
814632106	ucdt	CLOSE RANGE
814638806	ucdt	v0.7.0 Decal
814663066	ucdt	Find the researcher
814820586	ugdt	SMG-46AE Armistice
814948781	ucdt	The E540 Halberd fires 85 mm armor-piercing rockets.  All factions can use this weapon.
815096855	ucdt	装填されている弾薬の上限を5発増加させます。
815426393	ucdt	武器の最大弾薬容量を40発増加させます。
815500006	ucdt	TR Infiltrator Claymore
815584697	ucdt	Rocket Launcher: S1
815588898	ugdt	Halloween IV
815671129	ugdt	Medic HL4 Havoc Armor
815947718	ucdt	Capture All Tech Plants
815995785	ucdt	Assist Nanite Systems' efforts to scan the area by accessing the waypoint menu and selecting the "Scan the Area" waypoint.
816051008	ucdt	ハンドブレーキ
816207961	ucdt	<font color="#00FFAA">Knightly:</font> I don't see any real damage here. Just some marks on the walls. Turn on the diagnostics system so we can see anything serious enough to warrant manual repairs.
816260257	ucdt	Engineer: Bronze
816296943	ucdt	It appears Foster is no longer here. Maybe the datapad on his desk is a clue.
816489841	ucdt	Reduces damage taken from flak by 10%.
816490843	ucdt	M46 Armistice
816635731	ucdt	あなたの乗物にデカールを適用します。NCのみ使用可能。
816641811	ucdt	LAV-LA - Fully Loaded Bundle
816733004	ucdt	Applies a decal to your armor. NSO use only.
816760737	ucdt	Lightning Lumifiber Trim 4 Description - TR
816835703	ucdt	Lightning Lumifiber Trim 4
816889441	ucdt	M60 Pug: Auraxium Medal
817131288	ucdt	コルチウムを使用し、動力があるときに開口部に一方通行のシールドを適用して、内部の防衛側を保護するモジュールを作成できます。VSのみ使用可能。
817443863	ucdt	Repair Buoy (Galaxy)
817612230	ucdt	Capture Sibo Interlink
817625373	ucdt	Improved turn, roll, and agility. (More effective than previous rank)
817632248	ucdt	<font color="#00FFAA">FL-34:</font> Aaaaaaaaaaaaaaaaaaaaand... Oh. Wait.
817656500	ucdt	Drifter Jumpjets allow the user to safely glide across long distances for up to 28 seconds.
817717856	ucdt	AF-6 Shadow: オーラクシアムメダル
817919732	ucdt	Ammo Capacity 2
818036163	ugdt	サイドワインダー 2
818422399	ucdt	NS-11C: : オーラクシアムメダル
818664071	ucdt	Reduces the acquire timer of the Scythe by 60 seconds.
818719559	ucdt	Liberator Decal
818721603	ucdt	LIVE
818807434	ucdt	Tobuscus Decal
818808175	ucdt	M12 Kobalt: 金メダル
818822507	ucdt	Keep dreaming.
818860551	ucdt	Intel Tech Armor Decal
818890101	ucdt	Customize your soldier's voice with this voice pack. NC use only. 
818973081	ucdt	報酬
819009353	ucdt	Show Death Screen
819171306	ucdt	<font color="#00FFAA">Campner:</font> I will mark the specific entry points when you arrive in the correct conditions.
819257304	ucdt	武器の最大弾薬容量を400発増加させます。
819290177	ucdt	あなたを助けた人 
819366410	ugdt	HQK Gaming Vehicle Decal
819541689	ucdt	A bundle of Lunar tire variants for the Flash, Harasser, ANT, and Sunderer. All factions can use these items.
819692265	ucdt	コリジョンチート(壁抜けまたはシールド抜け移動)
819705487	ucdt	Reaver Flying Menace Glass Decal
819780727	ucdt	Burster XS
819833282	ucdt	Light Assault: Kill a Light Assault, Heavy Assault, Heavy Weapons, Infiltrator, Medic, Engineer and Sniper
819886211	ucdt	インフィルトレーター: パッシブシステム
819973078	ucdt	Combustion Intake
820069547	ugdt	T3 MR21
820307970	ucdt	NC Airborne Decal Bundle
820343459	ucdt	あなたの乗物にデカールを適用します。NCのみ使用可能。
820429355	ucdt	このカスタマイズはコックピットガラスにOrange decalを追加します。VSのみ使用可能。
820486117	ucdt	Magrider Decal
820494329	ucdt	Gamer Bundle
820618867	ucdt	オブジェクティブ キルアシスト
820910231	ugdt	Tech Camo
820976423	ucdt	Press [%s] to investigate
821235802	ucdt	Battlefield Superiority
821261210	ucdt	AF-18 Stalker: 銅メダル
821268264	ugdt	GDAX Outfit Decal
821288846	ucdt	Violet Harasser Chassis Lights
821380332	ucdt	Saurva Biolabを制圧。
821467200	ucdt	Increases the health restored by reviving allies.
821562519	ucdt	[%s]を押して代表と話す
821567307	ucdt	Nanite Mesh Generator 1 (13554) (DNT)
821621338	ugdt	NS-44 Commissioner
821637964	ucdt	Community Clash Season 1 NA Champion
821651477	ucdt	ストリークストップボーナス
821681925	ucdt	LMG: T16 Rhino
821811165	ucdt	MANA Turret: 金メダル
822034017	ucdt	Centurion 4
822056806	ucdt	ボイスマクロ
822075215	ucdt	あなたのアーマーにデカールを適用します。VSのみ使用可能。
822098810	ugdt	African Forest Camo
822148101	ugdt	デリバラーモジュール 2
822154998	ucdt	Lt. Commander 3 Decal
822246175	ucdt	M20-W Appaloosa: Auraxium Medal
822417834	ucdt	SG-ARX Rutherford Auraxium Medal
822441625	ucdt	Light Assault Composite Armor
822445619	ucdt	PRIMARY WEAPON: JGX12
822461571	ucdt	Expert Pistol Banner
822753613	ucdt	コンストラクション スポットボーナス
822840236	ucdt	Nexus Battle Island
822868323	ucdt	ナノリジェンデバイス
822980517	ucdt	ナナイトブースト - 1時間
823045396	ucdt	コンペンセイターはガスを上方に逃がすことで、垂直リコイルを30%減少させます。音圧が増加することにより、プレイヤーがミニマップ上で表示される距離が35m増加し、腰だめコーンオブファイアが15%増加します。
823507481	ucdt	Flash White Blinking Lumiball
823579339	ucdt	FOG Armor Decal
823622398	ucdt	Symbiotic Healing 4
823668821	ucdt	Press [%s] to return Conduit
823680661	ucdt	A Decal
823782140	ucdt	The Dingo launches a barrage of short-range anti-aircraft missiles which use a smart-lock guidance system that steers them into enemy aircraft they get within range of.
823797744	ucdt	武器の最大弾薬容量を6発増加させます。
823854926	ucdt	TR Pistols Group Description
823955810	ucdt	経験値ブースト
824136381	ucdt	Waterson
824207107	ucdt	MR1 Fracture
824224213	ucdt	スノーマン キル
824328932	ucdt	Digital Snowflake Hood Ornament
824452878	ucdt	Coyote Missiles
824471433	ucdt	The PENNY-10 provides a zoom depth of ten times, allowing for easy target acquisition at long range.
824576986	ucdt	Anti-Aliasing
824647590	ucdt	Get the most popular Heavy Assault weapons at a discounted price!
824681603	ugdt	Valkyrie Horn of Liberty
824690847	ucdt	Caution Explosives
824791206	ucdt	Plasma Cutter: 銀メダル
824876709	ucdt	シールドHPを回復する6メートルの円形のナナイトフィールドを作り出します。ランクアップで回復力が増加します。<font color="#dc9c36"><br><br>アビリティを使う で設置物を装備します。</font>
824889544	ugdt	L105 Zephyr
824910427	ugdt	Esamir Snow - Single Use
825262654	ucdt	FLARES
825486981	ucdt	[*target*] failed to leave the platoon because they are not the leader (?).
825487848	ucdt	NS-357P Underboss: 銅メダル
825494983	ucdt	SR-L75
825646629	ucdt	The 20mm AP Cannon fires armor piercing rounds which are ideal for inflicting heavy damage to armored targets
825753082	ucdt	Shrike: オーラクシアムメダル
825782625	ucdt	Revenge is sweet, but why stop there? VS use only.
825799332	ucdt	VS: Shotgun 06 Copper Medal
825973824	ucdt	Esamir Tech Plantの制圧ステータス
826031974	ucdt	アモキャパシティー 2
826224867	ucdt	Ally
826384515	ucdt	ジョインコンバット
826390447	ucdt	Artemis VX26: 銀メダル
826435108	ucdt	<font color="#00FFAA">Facilitator Campner:</font> I was informed that you reached the facility. Our technicians tell me that these facilities siphon a considerable amount of energy from the atmosphere. This energy can be harnessed to do incredible things.
826463196	ugdt	Supercharged Intake
826467025	ugdt	Bivalvia Helmet
826477844	ugdt	Predator
826549470	ucdt	武器の最大弾薬容量を48発増加させます。
826740401	ucdt	DARIUS SHIELD
826823205	ucdt	Parsec VX3-A: リボン
826901728	ucdt	バスティオン
826958173	ucdt	リクルートメントを無効にする
826976217	ucdt	Melee kills fully recharge Cloak capacitor
826977051	ucdt	Armored Combat Specialist
827082089	ucdt	Fire Ten Shots as a Medic
827117991	ugdt	メリットブースト - 7日
827223339	ucdt	Warpgates are also how we travel between the continents of Auraxis. Now, use the warpgate terminal here to get you out of the simulation and onto Sanctuary. Interact with the warpgate terminal.
827228631	ucdt	ポリステライトからシンシウム (M)
827263177	ucdt	Apply the Amoeba camo pattern to your weapon. VS use only.
827329505	ucdt	左を見る
827490974	ucdt	Decreases the target acquisition time of the rocket launchers lock-on capability by 25%.
827550198	ucdt	<font color="#00FFAA">Hadley:</font> These heat signatures are probably something normal like a brush fire or a still-operational solar battery, but we need to know for sure.
827628987	ucdt	TR's Heavy A. Baron GOLD
